20210318  16564969   55.5653  -163.3485     13.600   1.37    0.00    0.00   0.00       1997
20210318  19354344   54.4873  -163.1638      0.090   1.69    0.00    0.00   0.00       2001
20210318  20150040   55.3122  -161.5645     10.100   0.39    0.00    0.00   0.00       2006
20210318  22502726   54.9878  -160.6907     39.750   4.06    0.00    0.00   0.00       2007
20210319   2172795   54.7677  -160.7085      8.810   1.93    0.00    0.00   0.00       2011
20210319   6025314   54.9858  -162.3585      6.240   0.50    0.00    0.00   0.00       2014
20210319   7152396   55.0788  -161.7143     16.970   1.19    0.00    0.00   0.00       2017
20210319  20013750   55.4985  -161.7815     17.500   0.94    0.00    0.00   0.00       2029
20210320  10261306   55.3082  -160.6108     30.550   1.96    0.00    0.00   0.00       2034
20210107   8463758   55.1133  -161.4650     27.440   1.86    0.00    0.00   0.00        204
20210320  15403268   54.4407  -162.3888     32.080   1.96    0.00    0.00   0.00       2041
20210320  15405676   55.1432  -162.1635      5.100   0.89    0.00    0.00   0.00       2042
20210320  18461120   55.2483  -162.0813     17.030   1.24    0.00    0.00   0.00       2044
20210107  11452818   55.3687  -161.7298      7.150   1.30    0.00    0.00   0.00        205
20210321   1151367   55.1758  -161.5177     17.150   2.08    0.00    0.00   0.00       2050
20210321   3534093   55.6453  -161.9690      4.040   0.89    0.00    0.00   0.00       2052
20210321   4514343   54.7800  -161.0048     30.460   1.68    0.00    0.00   0.00       2053
20210321   4521543   55.1780  -161.9312      6.960   1.07    0.00    0.00   0.00       2054
20210321   6201780   55.2662  -161.6185      5.490  -0.04    0.00    0.00   0.00       2055
20210321   9133717   54.5337  -161.5667     15.270   1.64    0.00    0.00   0.00       2056
20210321  13305304   54.5052  -162.3423     39.880   1.63    0.00    0.00   0.00       2057
20210321  15280481   54.5950  -162.3333     61.410   2.32    0.00    0.00   0.00       2059
20210321  23005206   55.2918  -161.6090      3.030  -0.18    0.00    0.00   0.00       2065
20210322    105169   54.8383  -160.5058     24.820   2.08    0.00    0.00   0.00       2066
20210322    362859   55.3307  -161.9707     10.220   0.81    0.00    0.00   0.00       2071
20210322   6274863   55.0830  -161.1768      0.380   1.36    0.00    0.00   0.00       2079
20210322   8420584   55.2945  -161.6730      5.520  -0.03    0.00    0.00   0.00       2081
20210322   9035168   54.8997  -161.3853     19.170   0.90    0.00    0.00   0.00       2082
20210322   9215694   55.1592  -161.8937      5.700   0.61    0.00    0.00   0.00       2083
20210322  11064283   55.3852  -162.7285     16.350   1.46    0.00    0.00   0.00       2085
20210322  14472228   54.9853  -161.5070     32.570   1.92    0.00    0.00   0.00       2089
20210322  18440212   54.9907  -161.5280     32.280   3.44    0.00    0.00   0.00       2092
20210322  19003218   55.0737  -161.7265     23.030   1.23    0.00    0.00   0.00       2093
20210323  11280443   54.6552  -161.3562     12.800   2.69    0.00    0.00   0.00       2099
20210323  15120480   55.2453  -161.5977      4.680   0.41    0.00    0.00   0.00       2102
20210323  20350460   55.4288  -161.9315      3.540   2.03    0.00    0.00   0.00       2106
20210323  21203596   55.0838  -161.6030     25.010   1.70    0.00    0.00   0.00       2110
20210324   1480003   55.2908  -161.8182     13.240  -0.05    0.00    0.00   0.00       2116
20210324   6303184   55.4260  -162.7825     16.350   2.30    0.00    0.00   0.00       2117
