id,timestamp,type,prob,phase_amplitude,event_idx,prob_gamma,event_id,event_id_mapped
AV.S12K..BH,2021-08-22T02:19:49.120000,S,0.729,2.927459718193859e-06,6,0.000609542471874,20210822T000000_6,6182
AV.DEER..BH,2021-08-22T08:00:00.020000,P,0.42,5.829276688018581e-07,1,0.0024085267674299,20210822T080000_1,6186
AV.DEER..BH,2021-08-22T09:53:33.400000,P,0.719,1.1541206959009287e-06,2,0.0024085267674299,20210822T080000_2,6187
AV.DEER..BH,2021-08-22T11:47:28.700000,P,0.619,1.1013796665793052e-06,4,0.0024085267674299,20210822T080000_4,6189
AV.DEER..BH,2021-08-22T09:53:43.380000,S,0.737,1.1541206959009287e-06,2,0.0024868598262385,20210822T080000_2,6187
AV.DEER..BH,2021-08-22T13:44:40.680000,S,0.487,8.804227036307566e-07,5,0.0024085267674299,20210822T080000_5,6190
AV.DEER..BH,2021-08-22T14:43:29.120000,S,0.744,1.054326844496245e-06,6,0.0024085267674299,20210822T080000_6,6191
AV.DOL..BH,2021-08-22T11:47:32.800000,P,0.689,2.65198468696326e-06,4,0.0024868598262385,20210822T080000_4,6189
AV.DOL..BH,2021-08-22T14:43:07.880000,P,0.524,1.1371831760698117e-06,6,0.0024868598262385,20210822T080000_6,6191
AV.DOL..BH,2021-08-22T09:53:50.360000,S,0.42,1.42748990583641e-06,2,0.0040096705704571,20210822T080000_2,6187
AV.DOL..BH,2021-08-22T14:43:22.880000,S,0.444,1.82327949005412e-06,6,0.0040096705704571,20210822T080000_6,6191
AV.DT1..BH,2021-08-22T09:53:35.180000,P,0.737,6.585398182323843e-07,2,0.0008761036372695,20210822T080000_2,6187
AV.DT1..BH,2021-08-22T11:47:29.400000,P,0.743,1.414326106896624e-06,4,0.0040096705704571,20210822T080000_4,6189
AV.DT1..BH,2021-08-22T13:44:42.840000,P,0.333,1.233341663464671e-06,5,0.0024868598262385,20210822T080000_5,6190
AV.DT1..BH,2021-08-22T13:44:44.100000,S,0.762,1.233341663464671e-06,5,0.0040096705704571,20210822T080000_5,6190
AV.DTN..BH,2021-08-22T08:00:00.020000,P,0.505,1.4932456906535665e-06,1,0.0024868598262385,20210822T080000_1,6186
AV.DTN..BH,2021-08-22T09:53:37.320000,P,0.327,1.7313103626293014e-06,2,0.0002823442750967,20210822T080000_2,6187
AV.DTN..BH,2021-08-22T11:47:29.980000,P,0.674,1.5895024034762173e-06,4,0.0008761036372695,20210822T080000_4,6189
AV.DTN..BH,2021-08-22T14:43:10.280000,P,0.542,1.395119511471421e-06,6,0.0008761036372695,20210822T080000_6,6191
AV.DTN..BH,2021-08-22T13:44:45.280000,S,0.456,1.9435033209447283e-06,5,0.0008761036372695,20210822T080000_5,6190
AV.HAG..SH,2021-08-22T09:53:56.480000,P,0.372,9.932969078363385e-07,3,0.0024085267674299,20210822T080000_3,6188
AV.HAG..SH,2021-08-22T09:54:07.520000,S,0.51,9.932969078363385e-07,3,0.0024868598262385,20210822T080000_3,6188
AV.PS1A..BH,2021-08-22T08:00:00.020000,P,0.47,2.5468091280345102e-06,1,0.0040096705704571,20210822T080000_1,6186
AV.PS1A..BH,2021-08-22T11:47:35.640000,P,0.422,2.48040441874764e-06,4,0.0002823442750967,20210822T080000_4,6189
AV.PV6A..SH,2021-08-22T11:47:33.980000,P,0.455,5.778580884907569e-07,4,0.005555616195665,20210822T080000_4,6189
AV.PV6A..SH,2021-08-22T14:43:06.960000,P,0.794,2.502953009297926e-07,6,0.0002823442750967,20210822T080000_6,6191
AV.PV6A..SH,2021-08-22T09:54:06.320000,S,0.321,5.085979637442506e-07,3,0.0040096705704571,20210822T080000_3,6188
AV.PVV..SH,2021-08-22T14:43:06.220000,P,0.93,3.62022973376952e-07,6,0.005555616195665,20210822T080000_6,6191
AV.S12K..BH,2021-08-22T08:00:00.020000,P,0.325,1.3787434909318108e-06,1,0.0008761036372695,20210822T080000_1,6186
AV.S12K..BH,2021-08-22T11:47:34.760000,P,0.684,1.251735170626489e-06,4,0.0004773281089022,20210822T080000_4,6189
AV.S12K..BH,2021-08-22T14:43:07.000000,P,0.461,1.3006432482143282e-06,6,0.0004773281089022,20210822T080000_6,6191
AV.S12K..BH,2021-08-22T09:54:04.520000,S,0.36,2.126037770722178e-06,3,0.0008761036372695,20210822T080000_3,6188
AV.DEER..BH,2021-08-22T18:25:27.440000,P,0.83,1.4462285662375507e-06,1,0.0257081431311818,20210822T160000_1,6192
AV.DEER..BH,2021-08-22T20:51:41.720000,P,0.673,2.7434391540737124e-06,4,0.0257081431311818,20210822T160000_4,6195
AV.DEER..BH,2021-08-22T18:25:47.180000,S,0.325,1.876409669421264e-06,2,0.0257081431311818,20210822T160000_2,6193
AV.DEER..BH,2021-08-22T20:52:01.660000,S,0.634,7.949876817292534e-06,5,0.0257081431311818,20210822T160000_5,6196
AV.DOL..BH,2021-08-22T18:25:24.840000,P,0.944,2.0484797005337896e-06,1,0.0096966309445151,20210822T160000_1,6192
AV.DOL..BH,2021-08-22T20:51:39.560000,P,0.867,6.744341590092517e-06,4,0.0096966309445151,20210822T160000_4,6195
AV.DOL..BH,2021-08-22T18:25:42.740000,S,0.844,6.138760909379926e-06,2,0.0096966309445151,20210822T160000_2,6193
AV.DOL..BH,2021-08-22T20:51:57.920000,S,0.634,2.9454691684804857e-05,5,0.0096966309445151,20210822T160000_5,6196
AV.DT1..BH,2021-08-22T18:25:27.880000,P,0.974,2.392364194747642e-06,1,2.0170908852579054e-08,20210822T160000_1,6192
AV.DT1..BH,2021-08-22T20:51:42.220000,P,0.907,5.593950390903046e-06,4,2.0170908852579054e-08,20210822T160000_4,6195
AV.DT1..BH,2021-08-22T18:25:47.500000,S,0.621,2.880321062548319e-06,2,2.0170908852579054e-08,20210822T160000_2,6193
AV.DT1..BH,2021-08-22T20:52:02.400000,S,0.542,1.337485355179524e-05,5,2.0170908852579054e-08,20210822T160000_5,6196
AV.DTN..BH,2021-08-22T18:25:28.260000,P,0.851,3.466434463916812e-06,1,0.0051406594919806,20210822T160000_1,6192
AV.DTN..BH,2021-08-22T20:51:42.600000,P,0.789,5.887604402232682e-06,4,0.0051406594919806,20210822T160000_4,6195
AV.DTN..BH,2021-08-22T18:25:49.280000,S,0.579,4.53472512162989e-06,2,0.0051406594919806,20210822T160000_2,6193
AV.DTN..BH,2021-08-22T20:52:03.180000,S,0.441,1.8403237845632248e-05,5,0.0051406594919806,20210822T160000_5,6196
AV.HAG..SH,2021-08-22T18:25:26.900000,P,0.939,3.402037236810429e-06,1,0.0001889649263568,20210822T160000_1,6192
AV.HAG..SH,2021-08-22T20:51:41.540000,P,0.93,6.462209967139643e-06,4,0.0001889649263568,20210822T160000_4,6195
AV.HAG..SH,2021-08-22T18:25:46.480000,S,0.643,2.408954060229007e-06,2,0.0001889649263568,20210822T160000_2,6193
AV.HAG..SH,2021-08-22T20:52:02.080000,S,0.7,1.965626142919064e-05,5,0.0001889649263568,20210822T160000_5,6196
AV.PN7A..BH,2021-08-22T18:25:29.040000,P,0.78,3.2111706786963623e-06,1,0.0047878512315888,20210822T160000_1,6192
AV.PN7A..BH,2021-08-22T20:51:43.980000,P,0.925,5.741271252190927e-06,4,0.0047878512315888,20210822T160000_4,6195
AV.PN7A..BH,2021-08-22T18:25:50.020000,S,0.489,2.487519168425933e-06,2,0.0047878512315888,20210822T160000_2,6193
AV.PN7A..BH,2021-08-22T20:52:05.800000,S,0.374,1.0170143468712922e-05,5,0.0047878512315888,20210822T160000_5,6196
AV.PS1A..BH,2021-08-22T18:25:26.380000,P,0.944,3.31950241161394e-06,1,1.2946245210380506e-08,20210822T160000_1,6192
AV.PS1A..BH,2021-08-22T20:51:41.380000,P,0.904,5.467456503538415e-06,4,1.2946245210380506e-08,20210822T160000_4,6195
AV.PS1A..BH,2021-08-22T18:25:45.080000,S,0.595,4.651801191357663e-06,2,1.2946245210380506e-08,20210822T160000_2,6193
AV.PS1A..BH,2021-08-22T20:52:00.980000,S,0.659,2.162351484003011e-05,5,1.2946245210380506e-08,20210822T160000_5,6196
AV.PS4A..BH,2021-08-22T18:25:26.520000,P,0.874,4.187892955087591e-06,1,0.0006417275899172,20210822T160000_1,6192
AV.PS4A..BH,2021-08-22T18:47:20.400000,P,0.512,2.8897779884573538e-06,3,0.0257081431311818,20210822T160000_3,6194
AV.PS4A..BH,2021-08-22T20:51:41.480000,P,0.897,8.992175935418345e-06,4,0.0006417275899172,20210822T160000_4,6195
AV.PS4A..BH,2021-08-22T18:25:45.560000,S,0.749,5.002102625439875e-06,2,0.0006417275899172,20210822T160000_2,6193
AV.PS4A..BH,2021-08-22T18:47:22.280000,S,0.459,2.8897779884573538e-06,3,0.0096966309445151,20210822T160000_3,6194
AV.PS4A..BH,2021-08-22T20:52:00.400000,S,0.497,2.602442509669345e-05,5,0.0006417275899172,20210822T160000_5,6196
AV.PV6A..SH,2021-08-22T18:25:29.220000,P,0.946,1.099568976314913e-06,1,0.0018813935782237,20210822T160000_1,6192
AV.PV6A..SH,2021-08-22T18:47:22.660000,P,0.82,6.466318041020713e-07,3,2.0170908852579054e-08,20210822T160000_3,6194
AV.PV6A..SH,2021-08-22T20:51:43.980000,P,0.961,3.652060968306614e-06,4,0.0018813935782237,20210822T160000_4,6195
AV.PV6A..SH,2021-08-22T18:25:49.880000,S,0.572,1.966663603525376e-06,2,0.0018813935782237,20210822T160000_2,6193
AV.PV6A..SH,2021-08-22T18:47:27.960000,S,0.582,6.466318041020713e-07,3,0.0051406594919806,20210822T160000_3,6194
AV.PV6A..SH,2021-08-22T20:52:04.800000,S,0.817,1.0727284461609088e-05,5,0.0018813935782237,20210822T160000_5,6196
AV.PVV..SH,2021-08-22T18:25:26.160000,P,0.977,9.64692389970878e-07,1,0.0013351388572042,20210822T160000_1,6192
AV.PVV..SH,2021-08-22T18:47:20.840000,P,0.843,5.420815796242096e-07,3,0.0001889649263568,20210822T160000_3,6194
AV.PVV..SH,2021-08-22T20:51:41.000000,P,0.97,3.3878493468364468e-06,4,0.0013351388572042,20210822T160000_4,6195
AV.PVV..SH,2021-08-22T18:25:44.920000,S,0.61,1.242026314685063e-06,2,0.0013351388572042,20210822T160000_2,6193
AV.PVV..SH,2021-08-22T18:47:24.860000,S,0.452,4.660388981392316e-07,3,0.0047878512315888,20210822T160000_3,6194
AV.PVV..SH,2021-08-22T20:52:00.560000,S,0.778,7.451112651324365e-06,5,0.0013351388572042,20210822T160000_5,6196
AV.S12K..BH,2021-08-22T18:25:31.760000,P,0.376,1.7351997030345956e-06,1,0.0418005460103587,20210822T160000_1,6192
AV.S12K..BH,2021-08-22T20:51:45.880000,P,0.789,4.9842360567708965e-06,4,0.0418005460103587,20210822T160000_4,6195
AV.S12K..BH,2021-08-22T18:25:54.080000,S,0.732,3.140703256576672e-06,2,0.0418005460103587,20210822T160000_2,6193
AV.S12K..BH,2021-08-22T20:52:10.460000,S,0.644,1.7023094187607057e-05,5,0.0418005460103587,20210822T160000_5,6196
AV.DT1..BH,2021-08-23T07:18:55.240000,P,0.337,1.1147430996061305e-06,1,0.0002077692074272,20210823T000000_1,6197
AV.DTN..BH,2021-08-23T07:18:55.440000,P,0.431,2.201863935624715e-06,1,0.0005118888687401,20210823T000000_1,6197
AV.DTN..BH,2021-08-23T07:19:21.420000,S,0.336,5.5989526117627975e-06,2,0.0002077692074272,20210823T000000_2,6198
AV.HAG..SH,2021-08-23T07:19:16.300000,S,0.495,3.159274001518497e-06,2,0.0005118888687401,20210823T000000_2,6198
AV.PN7A..BH,2021-08-23T07:18:53.160000,P,0.308,1.3566436791734304e-06,1,0.00033172946796,20210823T000000_1,6197
AV.PS1A..BH,2021-08-23T07:18:49.960000,P,0.8,3.0499888907797867e-06,1,0.0004045760925277,20210823T000000_1,6197
AV.PS1A..BH,2021-08-23T07:21:50.840000,P,0.434,9.214607416652145e-06,3,0.0002077692074272,20210823T000000_3,6199
AV.PS1A..BH,2021-08-23T07:19:13.000000,S,0.311,4.385098691273015e-06,2,0.00033172946796,20210823T000000_2,6198
AV.PS4A..BH,2021-08-23T07:18:51.420000,P,0.518,4.080347025592346e-06,1,0.0001254781811206,20210823T000000_1,6197
AV.PS4A..BH,2021-08-23T07:21:52.260000,P,0.677,8.91083891474409e-06,3,0.0005118888687401,20210823T000000_3,6199
AV.PS4A..BH,2021-08-23T07:19:14.880000,S,0.61,7.585229013784556e-06,2,0.0004045760925277,20210823T000000_2,6198
AV.PV6A..SH,2021-08-23T07:21:53.420000,P,0.805,2.339669663342648e-06,3,0.00033172946796,20210823T000000_3,6199
AV.PV6A..SH,2021-08-23T07:18:58.880000,S,0.399,9.191020353682688e-07,1,0.000635444313951,20210823T000000_1,6197
AV.PV6A..SH,2021-08-23T07:21:58.400000,S,0.706,2.339669663342648e-06,3,0.0004045760925277,20210823T000000_3,6199
AV.PVV..SH,2021-08-23T07:18:50.280000,P,0.948,9.056850558408768e-07,1,0.0047011541238939,20210823T000000_1,6197
AV.PVV..SH,2021-08-23T07:21:50.400000,P,0.738,1.8138658788302564e-06,3,0.0001254781811206,20210823T000000_3,6199
AV.PVV..SH,2021-08-23T07:21:55.740000,S,0.665,1.8138658788302564e-06,3,0.000635444313951,20210823T000000_3,6199
AV.S12K..BH,2021-08-23T07:19:01.120000,P,0.514,2.5712192837090697e-06,2,0.0001254781811206,20210823T000000_2,6198
AV.DEER..BH,2021-08-23T15:37:11.180000,P,0.968,0.0001591437321621,5,0.0002579089192222,20210823T080000_5,6204
AV.DEER..BH,2021-08-23T10:56:31.920000,S,0.679,3.1863639833318302e-06,1,0.0002579089192222,20210823T080000_1,6200
AV.DEER..BH,2021-08-23T15:37:12.540000,S,0.935,0.0001591437321621,5,0.002219394689629,20210823T080000_5,6204
AV.DOL..BH,2021-08-23T10:56:27.340000,P,0.952,2.976173391289194e-06,1,0.002219394689629,20210823T080000_1,6200
AV.DOL..BH,2021-08-23T15:37:15.560000,P,0.976,3.0510240321746096e-05,5,0.0001079134753259,20210823T080000_5,6204
AV.DOL..BH,2021-08-23T15:37:20.140000,S,0.871,3.0510240321746096e-05,5,0.0200857547579723,20210823T080000_5,6204
AV.DT1..BH,2021-08-23T10:56:23.760000,P,0.945,7.839290447009262e-06,1,0.0001079134753259,20210823T080000_1,6200
AV.DT1..BH,2021-08-23T15:37:13.240000,P,0.982,3.876221671816893e-05,5,0.0108701562385437,20210823T080000_5,6204
AV.DT1..BH,2021-08-23T10:56:34.860000,S,0.827,7.839290447009262e-06,1,0.0200857547579723,20210823T080000_1,6200
AV.DT1..BH,2021-08-23T15:37:16.140000,S,0.85,3.876221671816893e-05,5,0.0175725108302723,20210823T080000_5,6204
AV.DTN..BH,2021-08-23T10:56:24.580000,P,0.965,4.468558927328559e-06,1,0.0108701562385437,20210823T080000_1,6200
AV.DTN..BH,2021-08-23T15:37:14.120000,P,0.974,6.558246695931302e-06,5,0.0175484872543469,20210823T080000_5,6204
AV.DTN..BH,2021-08-23T10:56:36.260000,S,0.783,5.32079548065667e-06,1,0.0175725108302723,20210823T080000_1,6200
AV.DTN..BH,2021-08-23T15:37:17.680000,S,0.636,6.558246695931302e-06,5,0.0083909616997662,20210823T080000_5,6204
AV.HAG..SH,2021-08-23T10:56:29.560000,P,0.947,2.6059653919219272e-06,1,0.0175484872543469,20210823T080000_1,6200
AV.HAG..SH,2021-08-23T12:22:38.780000,P,0.44,4.811649318980926e-07,3,0.0002579089192222,20210823T080000_3,6202
AV.HAG..SH,2021-08-23T15:37:18.460000,P,0.903,7.752407327643596e-06,5,0.0055149926294175,20210823T080000_5,6204
AV.HAG..SH,2021-08-23T10:56:46.280000,S,0.581,3.888894298142986e-06,2,0.0002579089192222,20210823T080000_2,6201
AV.HAG..SH,2021-08-23T12:22:42.080000,S,0.458,4.811649318980926e-07,3,0.002219394689629,20210823T080000_3,6202
AV.HAG..SH,2021-08-23T15:37:25.400000,S,0.524,7.752407327643596e-06,5,7.761196727422504e-05,20210823T080000_5,6204
AV.PN7A..BH,2021-08-23T10:56:30.700000,P,0.879,2.020054580498254e-06,1,0.0083909616997662,20210823T080000_1,6200
AV.PN7A..BH,2021-08-23T12:22:37.720000,P,0.591,2.1230816855677404e-06,3,0.0001079134753259,20210823T080000_3,6202
AV.PN7A..BH,2021-08-23T13:15:27.020000,P,0.393,1.898396135402436e-06,4,0.0002579089192222,20210823T080000_4,6203
AV.PN7A..BH,2021-08-23T10:56:49.040000,S,0.496,2.279439740959788e-06,2,0.002219394689629,20210823T080000_2,6201
AV.PS1A..BH,2021-08-23T10:56:31.940000,P,0.969,2.470043455105042e-06,1,0.0055149926294175,20210823T080000_1,6200
AV.PS1A..BH,2021-08-23T13:15:26.440000,P,0.752,1.813577682696632e-06,4,0.002219394689629,20210823T080000_4,6203
AV.PS1A..BH,2021-08-23T15:37:21.000000,P,0.928,4.457250724954065e-06,5,0.0055425869606493,20210823T080000_5,6204
AV.PS1A..BH,2021-08-23T10:56:49.420000,S,0.581,3.408978955121711e-06,2,0.0001079134753259,20210823T080000_2,6201
AV.PS1A..BH,2021-08-23T13:15:30.320000,S,0.771,1.813577682696632e-06,4,0.0001079134753259,20210823T080000_4,6203
AV.PS1A..BH,2021-08-23T15:37:29.500000,S,0.868,4.457250724954065e-06,5,0.0074435069440983,20210823T080000_5,6204
AV.PS4A..BH,2021-08-23T10:56:30.600000,P,0.878,2.3754882931825705e-06,1,7.761196727422504e-05,20210823T080000_1,6200
AV.PS4A..BH,2021-08-23T12:22:38.060000,P,0.925,1.913955657073529e-06,3,0.0200857547579723,20210823T080000_3,6202
AV.PS4A..BH,2021-08-23T15:37:19.140000,P,0.965,1.0732058399298694e-05,5,0.0005692340776972,20210823T080000_5,6204
AV.PS4A..BH,2021-08-23T10:56:46.520000,S,0.347,4.660947979573393e-06,2,0.0200857547579723,20210823T080000_2,6201
AV.PS4A..BH,2021-08-23T12:22:40.500000,S,0.647,1.913955657073529e-06,3,0.0108701562385437,20210823T080000_3,6202
AV.PS4A..BH,2021-08-23T15:37:26.340000,S,0.907,1.0732058399298694e-05,5,0.0166317788781394,20210823T080000_5,6204
AV.PV6A..SH,2021-08-23T10:56:31.800000,P,0.946,3.921165898645995e-07,1,0.0055425869606493,20210823T080000_1,6200
AV.PV6A..SH,2021-08-23T12:22:39.720000,P,0.502,1.7434432209029185e-07,3,0.0175725108302723,20210823T080000_3,6202
AV.PV6A..SH,2021-08-23T15:37:22.180000,P,0.972,3.448035386099946e-07,5,0.01980275202463,20210823T080000_5,6204
AV.PV6A..SH,2021-08-23T10:56:49.660000,S,0.605,8.919744800550689e-07,2,0.0108701562385437,20210823T080000_2,6201
AV.PV6A..SH,2021-08-23T12:22:43.280000,S,0.778,5.055169367551571e-07,3,0.0175484872543469,20210823T080000_3,6202
AV.PV6A..SH,2021-08-23T13:15:29.980000,S,0.669,4.761815262099846e-07,4,0.0200857547579723,20210823T080000_4,6203
AV.PVV..SH,2021-08-23T10:56:30.800000,P,0.951,4.464797029868351e-07,1,0.0074435069440983,20210823T080000_1,6200
AV.PVV..SH,2021-08-23T12:22:38.340000,P,0.952,4.703776710357488e-07,3,0.0083909616997662,20210823T080000_3,6202
AV.PVV..SH,2021-08-23T15:37:19.820000,P,0.914,1.815836867535836e-06,5,0.0160888795351945,20210823T080000_5,6204
AV.PVV..SH,2021-08-23T10:56:47.940000,S,0.657,9.321299216935586e-07,2,0.0175725108302723,20210823T080000_2,6201
AV.PVV..SH,2021-08-23T12:22:40.720000,S,0.648,3.797495367052761e-07,3,0.0055149926294175,20210823T080000_3,6202
AV.PVV..SH,2021-08-23T15:37:28.280000,S,0.515,1.815836867535836e-06,5,0.0003885143328435,20210823T080000_5,6204
AV.S12K..BH,2021-08-23T13:15:28.880000,P,0.699,1.6765831105658435e-06,4,0.0108701562385437,20210823T080000_4,6203
AV.S12K..BH,2021-08-23T10:56:52.360000,S,0.806,9.647647857491393e-06,2,0.0175484872543469,20210823T080000_2,6201
AV.S12K..BH,2021-08-23T13:15:33.040000,S,0.442,1.6765831105658435e-06,4,0.0175725108302723,20210823T080000_4,6203
AV.DEER..BH,2021-08-23T17:02:04.300000,P,0.725,1.01935756902094e-06,1,0.0025150079182151,20210823T160000_1,6205
AV.DEER..BH,2021-08-23T18:03:09.460000,P,0.979,6.37694938632194e-06,2,0.0025150079182151,20210823T160000_2,6206
AV.DEER..BH,2021-08-23T19:30:42.640000,P,0.322,9.35727598516678e-07,7,0.0025150079182151,20210823T160000_7,6211
AV.DEER..BH,2021-08-23T17:02:12.360000,S,0.306,1.01935756902094e-06,1,0.0076938069501652,20210823T160000_1,6205
AV.DEER..BH,2021-08-23T18:03:18.240000,S,0.928,6.37694938632194e-06,2,0.0076938069501652,20210823T160000_2,6206
AV.DEER..BH,2021-08-23T18:53:38.720000,S,0.409,4.020223514089594e-06,6,0.0025150079182151,20210823T160000_6,6210
AV.DOL..BH,2021-08-23T18:03:08.780000,P,0.972,4.07746620112448e-06,2,0.0264925385919286,20210823T160000_2,6206
AV.DOL..BH,2021-08-23T18:25:06.360000,P,0.737,2.5285332867497345e-06,3,0.0025150079182151,20210823T160000_3,6207
AV.DOL..BH,2021-08-23T18:53:16.560000,P,0.973,1.9540550511010224e-06,5,0.0025150079182151,20210823T160000_5,6209
AV.DOL..BH,2021-08-23T19:30:39.160000,P,0.425,8.189806521841092e-07,7,0.0076938069501652,20210823T160000_7,6211
AV.DOL..BH,2021-08-23T18:03:17.520000,S,0.528,4.07746620112448e-06,2,0.0008004516858807,20210823T160000_2,6206
AV.DOL..BH,2021-08-23T18:25:25.100000,S,0.708,1.3090057109366171e-06,4,0.0025150079182151,20210823T160000_4,6208
AV.DOL..BH,2021-08-23T18:53:34.580000,S,0.863,7.165621354943141e-06,6,0.0076938069501652,20210823T160000_6,6210
AV.DOL..BH,2021-08-23T22:11:56.160000,S,0.301,1.5519163980570738e-06,8,0.0025150079182151,20210823T160000_8,6212
AV.DT1..BH,2021-08-23T17:02:05.420000,P,0.387,1.146641011473548e-06,1,0.0264925385919286,20210823T160000_1,6205
AV.DT1..BH,2021-08-23T18:03:10.260000,P,0.966,5.393312676460482e-06,2,0.000618263105948,20210823T160000_2,6206
AV.DT1..BH,2021-08-23T18:53:19.180000,P,0.945,2.158295274057309e-06,5,0.0076938069501652,20210823T160000_5,6209
AV.DT1..BH,2021-08-23T17:02:14.140000,S,0.548,1.146641011473548e-06,1,0.0008004516858807,20210823T160000_1,6205
AV.DT1..BH,2021-08-23T18:03:19.460000,S,0.88,5.393312676460482e-06,2,0.0003245064328092,20210823T160000_2,6206
AV.DT1..BH,2021-08-23T18:53:38.960000,S,0.85,3.238735871491372e-06,6,0.0264925385919286,20210823T160000_6,6210
AV.DT1..BH,2021-08-23T19:30:52.560000,S,0.506,1.1471030347820488e-06,7,0.0264925385919286,20210823T160000_7,6211
AV.DT1..BH,2021-08-23T22:12:00.960000,S,0.793,1.4842440805296064e-06,8,0.0076938069501652,20210823T160000_8,6212
AV.DTN..BH,2021-08-23T17:02:05.980000,P,0.724,2.046994268312119e-06,1,0.000618263105948,20210823T160000_1,6205
AV.DTN..BH,2021-08-23T18:03:10.840000,P,0.973,2.6296886517229723e-06,2,2.2526741009835663e-05,20210823T160000_2,6206
AV.DTN..BH,2021-08-23T18:53:19.600000,P,0.934,2.0689556095021544e-06,5,0.0264925385919286,20210823T160000_5,6209
AV.DTN..BH,2021-08-23T18:03:20.880000,S,0.829,2.700373897823738e-06,2,4.568941339596376e-07,20210823T160000_2,6206
AV.DTN..BH,2021-08-23T18:25:31.720000,S,0.302,2.074740905300132e-06,4,0.0076938069501652,20210823T160000_4,6208
AV.DTN..BH,2021-08-23T18:53:40.120000,S,0.692,3.667522378236754e-06,6,0.0008004516858807,20210823T160000_6,6210
AV.DTN..BH,2021-08-23T22:12:01.600000,S,0.391,1.215289216816018e-06,8,0.0264925385919286,20210823T160000_8,6212
AV.HAG..SH,2021-08-23T18:03:11.680000,P,0.956,2.557558445914765e-06,2,6.85860442671924e-07,20210823T160000_2,6206
AV.HAG..SH,2021-08-23T18:53:18.900000,P,0.952,1.8656322708920925e-06,5,0.0008004516858807,20210823T160000_5,6209
AV.HAG..SH,2021-08-23T17:02:18.680000,S,0.475,4.723935944639379e-07,1,0.0003245064328092,20210823T160000_1,6205
AV.HAG..SH,2021-08-23T18:25:09.920000,S,0.754,1.0119982789547066e-06,3,0.0076938069501652,20210823T160000_3,6207
AV.HAG..SH,2021-08-23T18:53:39.680000,S,0.769,2.385812422289746e-06,6,0.000618263105948,20210823T160000_6,6210
AV.PS1A..BH,2021-08-23T18:03:12.520000,P,0.981,4.077749963471433e-06,2,0.0016241231891516,20210823T160000_2,6206
AV.PS1A..BH,2021-08-23T18:53:19.020000,P,0.634,2.6285704279871425e-06,5,0.000618263105948,20210823T160000_5,6209
AV.PS1A..BH,2021-08-23T19:30:37.640000,P,0.52,2.661057806108147e-06,7,0.0008004516858807,20210823T160000_7,6211
AV.PS1A..BH,2021-08-23T22:11:39.780000,P,0.847,2.222091097792145e-06,8,0.0008004516858807,20210823T160000_8,6212
AV.PS1A..BH,2021-08-23T18:53:39.080000,S,0.34,3.327246758999536e-06,6,0.0003245064328092,20210823T160000_6,6210
AV.PS4A..BH,2021-08-23T18:03:11.620000,P,0.964,3.267128022343968e-06,2,0.0042826475353415,20210823T160000_2,6206
